,truck_id,bridge_id,bridge_condition,bridge_length,start_time,end_time,wait_duration,seed
7750,Truck41407,1002011.0,D,11.2,5932.0,5970.082431700388,38.08243170038803,132
7751,Truck41408,1002011.0,D,11.2,5937.0,5955.925020896428,18.92502089642798,132
7752,Truck41409,1002011.0,D,11.2,5942.0,5980.604545311205,38.6045453112045,132
7753,Truck41410,1002011.0,D,11.2,5947.0,5992.293155440563,45.293155440562956,132
7754,Truck41411,1002011.0,D,11.2,5952.0,5975.204421703622,23.20442170362223,132
7755,Truck41412,1002011.0,D,11.2,5957.0,5993.0851247884175,36.08512478841742,132
7756,Truck41413,1002011.0,D,11.2,5962.0,6016.026566285167,54.026566285167384,132
7757,Truck41414,1002011.0,D,11.2,5967.0,6024.127287170923,57.12728717092333,132
7758,Truck41415,1002011.0,D,11.2,5972.0,6017.825680935859,45.82568093585898,132
7759,Truck41416,1002011.0,D,11.2,5977.0,6010.3466532652365,33.346653265236476,132
7760,Truck41417,1002011.0,D,11.2,5982.0,6013.623859157463,31.623859157462487,132
7761,Truck41418,1002011.0,D,11.2,5987.0,6013.500696468204,26.50069646820412,132
7762,Truck41419,1002011.0,D,11.2,5992.0,6017.883902855364,25.883902855363594,132
7763,Truck41420,1002011.0,D,11.2,5997.0,6032.80969211442,35.8096921144201,132
7764,Truck41421,1002011.0,D,11.2,6002.0,6049.8866314888055,47.88663148880582,132
7765,Truck41422,1002011.0,D,11.2,6007.0,6042.258477105366,35.258477105365806,132
7766,Truck41423,1002011.0,D,11.2,6012.0,6068.365985122131,56.365985122130695,132
7767,Truck41424,1002011.0,D,11.2,6017.0,6064.375480648882,47.37548064888253,132
7768,Truck41425,1002011.0,D,11.2,6022.0,6060.480066647867,38.48006664786702,132
7769,Truck41426,1002011.0,D,11.2,6027.0,6045.301074264813,18.301074264812836,132
7770,Truck41427,1002011.0,D,11.2,6032.0,6086.776124721445,54.77612472144505,132
7771,Truck41428,1002011.0,D,11.2,6037.0,6084.733457193066,47.73345719306581,132
7772,Truck41429,1002011.0,D,11.2,6042.0,6084.908241545618,42.90824154561775,132
7773,Truck41430,1002011.0,D,11.2,6047.0,6087.155003734616,40.1550037346159,132
7774,Truck41431,1002011.0,D,11.2,6052.0,6067.87341155383,15.873411553829989,132
7775,Truck41432,1002011.0,D,11.2,6057.0,6113.097937943638,56.097937943637994,132
7776,Truck41433,1002011.0,D,11.2,6062.0,6092.042421722685,30.042421722684825,132
7777,Truck41434,1002011.0,D,11.2,6067.0,6091.634997543134,24.634997543134197,132
7778,Truck41435,1002011.0,D,11.2,6072.0,6129.412719036637,57.41271903663698,132
7779,Truck41436,1002011.0,D,11.2,6077.0,6096.5616465634475,19.561646563447674,132
7780,Truck41437,1002011.0,D,11.2,6082.0,6119.4545066376795,37.454506637679266,132
7781,Truck41438,1002011.0,D,11.2,6087.0,6106.720995957298,19.720995957298395,132
7782,Truck41439,1002011.0,D,11.2,6092.0,6148.294908205034,56.294908205033394,132
7783,Truck41440,1002011.0,D,11.2,6097.0,6135.085678996284,38.0856789962834,132
7784,Truck41441,1002011.0,D,11.2,6102.0,6139.374137135657,37.374137135657236,132
7785,Truck41442,1002011.0,D,11.2,6107.0,6146.119944493444,39.11994449344333,132
7786,Truck41443,1002011.0,D,11.2,6112.0,6167.137866654581,55.1378666545802,132
7787,Truck41444,1002011.0,D,11.2,6117.0,6165.269366609189,48.26936660918878,132
7788,Truck41445,1002011.0,D,11.2,6122.0,6168.880670836876,46.88067083687531,132
7789,Truck41446,1002011.0,D,11.2,6127.0,6183.645434260076,56.64543426007647,132
7790,Truck41447,1002011.0,D,11.2,6132.0,6156.733855442215,24.73385544221525,132
7791,Truck41448,1002011.0,D,11.2,6137.0,6156.822183107434,19.822183107434107,132
7792,Truck41449,1002011.0,D,11.2,6142.0,6158.586834174516,16.58683417451668,132
7793,Truck41450,1002011.0,D,11.2,6147.0,6190.385745759559,43.38574575955853,132
7794,Truck41451,1002011.0,D,11.2,6152.0,6177.517873556084,25.517873556083707,132
7795,Truck41452,1002011.0,D,11.2,6157.0,6192.058838173461,35.0588381734602,132
7796,Truck41453,1002011.0,D,11.2,6162.0,6201.797193517464,39.7971935174641,132
7797,Truck41454,1002011.0,D,11.2,6167.0,6183.808143631317,16.808143631317183,132
7798,Truck41455,1002011.0,D,11.2,6172.0,6190.983986606842,18.98398660684211,132
7799,Truck41456,1002011.0,D,11.2,6177.0,6219.673560708614,42.673560708614254,132
7800,Truck41457,1002011.0,D,11.2,6182.0,6239.338757323118,57.33875732311872,132
7801,Truck41458,1002011.0,D,11.2,6187.0,6225.673789888314,38.6737898883143,132
7802,Truck41459,1002011.0,D,11.2,6192.0,6214.917092797301,22.917092797300626,132
